id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1302777884830004492,Exclusive apartment in Seville. Almansa II,150247554,Pablo,Casco Antiguo,Museo,37.38935324713955,-5.9996129916803715,Entire home/apt,277,1,3,2025-03-06,1.96,39,209,3,VUT/SE/01790
1302799191308911952,Urban Pulses Nervión 2,654911326,Maria Del Mar,Nervión,Nervión,37.386848103073575,-5.967794947746272,Entire home/apt,127,1,0,,,4,190,0,VFT/SE/10149
1302805348717349159,Exclusive apartment in Seville.Santa Cruz,15819228,Genteelhome,Casco Antiguo,San Bartolomé,37.38621029469936,-5.987863725084865,Entire home/apt,155,1,1,2025-03-09,1,58,221,1,VUT/SE/13098
1303080267775408432,Duplex en el casco Antiguo,255965780,***CheckINN,Casco Antiguo,Santa Cruz,37.38194623233676,-5.99532338265473,Entire home/apt,143,2,0,,,50,48,0,VUT/SE/08792
1303410402623794904,Resolana Sevilla,61302126,Candela,Macarena,"Doctor Barraquer, G. Renfe, Policlínico",37.4035649,-5.9907661,Entire home/apt,117,2,0,,,1,268,0,VFT/SE/03954
1303642789193220586,Bonito y acogedor estudio bien ubicado en Sevilla,571088258,Carmen,Nervión,La Calzada,37.38910235888278,-5.980328833824081,Entire home/apt,86,2,7,2025-03-17,1.93,1,54,7,VFT SE 11742
1303659800359152224,Apartment in Casco Antiguo,665226291,Francisco Javier,Casco Antiguo,"Encarnación, Regina",37.395074,-5.992753,Entire home/apt,165,1,0,,,6,266,0,A/SE/00061
1303744706682246957,Grandioso piso en Triana,287871445,Juan,Triana,Barrio León,37.37796452786066,-6.013128022811095,Entire home/apt,130,2,0,,,62,124,0,CTC-2024051539
1303750409777746929,Edomus Real Alcázar Boutique,525452885,Jorge,Casco Antiguo,San Bartolomé,37.387183158121914,-5.986031143900276,Entire home/apt,,1,6,2025-02-25,1.64,11,283,6,VUT/SE/11915
1304098053806318898,Divina,80839530,Homerti,Casco Antiguo,Feria,37.39722,-5.99364,Entire home/apt,103,1,0,,,5,348,0,VUT/SE/02489
1304121565384054641,Hispalis iglesia de San Luis,105842350,Hispalis Home,Casco Antiguo,San Julián,37.3984756,-5.9863404,Entire home/apt,123,1,1,2025-01-02,0.35,41,66,1,VUT/SE/14064
1304143104518198975,Espléndido atico parking gratis,54601529,Celia,Triana,Triana Casco Antiguo,37.38460325887199,-6.001315931838824,Entire home/apt,122,2,7,2025-03-03,2.26,14,67,7,VFT/SE/03495
1304335751968990538,Duplex in casco antiguo,665226291,Francisco Javier,Casco Antiguo,"Encarnación, Regina",37.39547835695732,-5.9938033044125865,Entire home/apt,177,1,0,,,6,246,0,A/SE/00061
1304860095251555632,María & Mum,146256292,Maria Gema,Macarena,"León XIII, Los Naranjos",37.40452370000001,-5.9817032,Entire home/apt,121,3,8,2025-03-22,2.89,1,134,8,VUT/SE/13502
1304897694853750144,Ohliving Clavijo,172894482,Luis Guillermo,Casco Antiguo,San Gil,37.40159096216718,-5.995694408308577,Entire home/apt,445,1,6,2025-03-23,3.27,37,33,6,VFT/SE/12341
1304926324343054386,Charming Apartment in the Heart of Triana Seville,225390196,Santiago,Triana,Triana Este,37.3793,-6.00511,Entire home/apt,124,1,9,2025-03-10,2.48,4,150,9,VUT/SE/09016
1304937033429940571,ISG Apartments: Campana/ Parking,182169184,Eduardo,Casco Antiguo,"Encarnación, Regina",37.3927963,-5.994233,Entire home/apt,322,1,16,2025-03-23,5.39,63,198,16,VUT/SE/06116
1304944575334059749,Bella Vista Modern & Luxury,157906856,Rafael,Casco Antiguo,Arenal,37.38441,-5.99841,Entire home/apt,89,1,6,2025-02-08,1.94,11,347,6,CTC-2021014168
1304963067278695769,Duplex in Casco Antiguo,665226291,Francisco Javier,Casco Antiguo,"Encarnación, Regina",37.395074,-5.992753,Entire home/apt,255,1,0,,,6,239,0,A/SE/00061
1304974532646823651,2 Bedroom Flat in Casco Antiguo,665226291,Francisco Javier,Casco Antiguo,"Encarnación, Regina",37.395074,-5.992753,Entire home/apt,208,1,0,,,6,206,0,A/SE/00061
1304990634155236906,Family apartment in casco antiguo,665226291,Francisco Javier,Casco Antiguo,"Encarnación, Regina",37.39608,-5.99366,Entire home/apt,231,1,0,,,6,244,0,A/SE/00061
1304997514973440420,Flat in Casco Antiguo,665226291,Francisco Javier,Casco Antiguo,"Encarnación, Regina",37.3956799456612,-5.9937062530747145,Entire home/apt,273,1,0,,,6,214,0,A/SE/00061
1305047368067057767,New and design AP1 - Rooftop solarium - Alameda,664236026,Rafmel Andrés,Casco Antiguo,San Lorenzo,37.39803372856131,-5.99426096384923,Entire home/apt,130,1,5,2025-02-11,1.63,3,321,5,VUT/SE/14025
1305153375112161041,Selecta | Apartamento con piscina en C/ Juzgado,416659015,Jose Carlos,Casco Antiguo,San Julián,37.398527426963106,-5.983888877773168,Entire home/apt,111,1,3,2025-03-12,1.32,5,79,3,VUT/SE/02938
1305638494829083641,Argo7e 1,665519354,Angela,Casco Antiguo,Alfalfa,37.38887833428888,-5.9920508235283405,Entire home/apt,206,1,2,2025-01-20,0.65,8,234,2,A/SE/00539
1305638647271237349,Argo7e 2,665519354,Angela,Casco Antiguo,Alfalfa,37.38885,-5.99236,Entire home/apt,219,1,2,2025-01-04,0.69,8,319,2,A/SE/00539
1305638941008596894,Argo7e 3,665519354,Angela,Casco Antiguo,Santa Cruz,37.38745,-5.99039,Entire home/apt,198,1,3,2025-01-06,0.98,8,208,3,A/SE/00539
1305638970533575889,Argo7e 4,665519354,Angela,Casco Antiguo,San Bartolomé,37.38841,-5.99019,Entire home/apt,243,1,1,2024-12-29,0.34,8,262,1,A/SE/00539
1305638987014631385,Argo7e 5,665519354,Angela,Casco Antiguo,Santa Cruz,37.38733,-5.99035,Entire home/apt,244,1,2,2025-01-23,0.74,8,301,2,A/SE/00539
1305639046327625034,Argo7e 7,665519354,Angela,Casco Antiguo,Santa Cruz,37.38728299573691,-5.990589898093968,Entire home/apt,300,1,2,2025-02-23,0.65,8,293,2,A/SE/00539
1305639119855602038,Argo7e 6,665519354,Angela,Casco Antiguo,Santa Cruz,37.38702,-5.99153,Entire home/apt,175,1,3,2025-03-20,1.01,8,247,3,A/SE/00539
1305639126158912485,Argo7e 8,665519354,Angela,Casco Antiguo,Santa Cruz,37.387895734852215,-5.990417200910212,Entire home/apt,240,1,0,,,8,270,0,A/SE/00539
1305709418875493984,Santa Catalina Casa Sol,7768205,SmartRent,Casco Antiguo,Santa Catalina,37.3947046,-5.9865729,Entire home/apt,80,1,0,,,10,113,0,VUT/SE/13104
1305741242169083008,Casa Sol Dúplex 3 Rooms,7768205,SmartRent,Casco Antiguo,Santa Catalina,37.3947046,-5.9865729,Entire home/apt,124,1,2,2025-02-10,0.76,10,0,2,https://smart-rent.es/s/xQ8TpF1
1305874165595570620,Aurora Nueva Casa Maestranza Catedral + Parking,37040238,Grupo Se&Pal,Casco Antiguo,Arenal,37.3856438,-5.9966607,Entire home/apt,215,2,10,2025-03-23,3.30,34,110,10,VUT/SE/13147
1305920338650061108,Piso acogedor,539108948,Bouchra,Macarena,"El Torrejón, El Cerezo",37.40943,-5.98388,Entire home/apt,53,1,12,2025-03-24,4.00,1,26,12,Exempt
1306287528254593837,Malaquita,657440161,Rachelle Khriseth,Macarena,Las Avenidas,37.4096346,-5.9849182,Entire home/apt,,1,0,,,1,361,0,VFT/SE/10531
1307062460965696826,Jardines de Murillo,54863577,Emilia,Nervión,San Bernardo,37.38248548538738,-5.985011079745395,Entire home/apt,74,1,4,2025-03-13,2.55,2,171,4,VFT/SE/01580
1307095283625535722,Singular Metropol Apt. 1 Dorm.,36422209,Olga,Casco Antiguo,Alfalfa,37.39179855555594,-5.992027368122854,Entire home/apt,109,1,0,,,5,275,0,A/SE/00239
1307120116291921305,Singular Metropol Apto. 2 Dorm,36422209,Olga,Casco Antiguo,Alfalfa,37.39183691389226,-5.992032732540884,Entire home/apt,164,1,1,2025-01-12,0.40,5,324,1,A/SE/00239
1307129917597933828,Singular Metropol Atico Duplex,36422209,Olga,Casco Antiguo,Alfalfa,37.39182412778232,-5.992022003704824,Entire home/apt,188,1,2,2025-02-16,1.11,5,334,2,A/SE/00239
1307140777522707575,Singular Metropol Duplex 1 Dorm.,36422209,Olga,Casco Antiguo,Alfalfa,37.39265174673028,-5.991395375394006,Entire home/apt,120,1,0,,,5,256,0,A/SE/00239
1307148369936960260,Singular Metropol Duplex 2 Dorm,36422209,Olga,Casco Antiguo,Alfalfa,37.39180707963237,-5.992022003704824,Entire home/apt,,1,0,,,5,0,0,A/SE/00239
1307152187142403833,Casa a 5 minutos de Santa Justa,665972479,Mauro Filipe,San Pablo - Santa Justa,San Pablo A y B,37.391579250398955,-5.966565314771689,Entire home/apt,121,3,2,2025-03-02,0.63,1,348,2,CTC-2019107974
1308014878014288761,Piso reformado cerca del centro,136779248,Carlos,Macarena,"Santa María de Ordas, San Nicolas",37.401988846738334,-5.976821735642014,Entire home/apt,63,62,0,,,6,330,0,Exempt
1308922416486701605,La Campana Apartment,658937608,Yoani,Casco Antiguo,"Encarnación, Regina",37.39378628971762,-5.993255818531782,Entire home/apt,59,2,9,2025-02-28,2.62,2,328,9,vft/se/04838
1309023466484897588,Palacios Malaver,658937608,Yoani,Casco Antiguo,Feria,37.39881316992736,-5.9923530416775215,Entire home/apt,60,2,5,2025-03-03,1.69,2,321,5,vft/se/06652
1309164378371803042,"Apartamento privado en los Remedios, Sevilla.",666311490,Cristina,Los Remedios,Los Remedios,37.37887,-5.99877,Entire home/apt,95,2,11,2025-03-20,5.59,1,317,11,VUT/SE/14272
1309207426970025250,Gavidia Home Suite,495511184,Samuel,Casco Antiguo,San Vicente,37.395818942178195,-5.997038464993829,Entire home/apt,109,1,3,2025-02-17,1.53,1,253,3,VFT/SE/12094
1309389017647191084,Betis Triana,56838814,Veoapartment,Triana,Triana Casco Antiguo,37.3845383,-6.0014058,Entire home/apt,197,1,3,2025-03-17,2.00,34,308,3,VUT/SE/00735
1309403482852258910,Apartamento luminoso y tranquilo,494792615,Desirée,Este - Alcosa - Torreblanca,no asignado,37.40879059169456,-5.935147689099572,Entire home/apt,61,1,19,2025-03-25,12.13,1,254,19,VUT/SE/14370
1309470637323585850,Hispalis Conde de Ibarra,105842350,Hispalis Home,Casco Antiguo,San Bartolomé,37.38972,-5.98777,Entire home/apt,146,1,0,,,41,53,0,VUT/SE/02096
1309484038447525018,Hispalis Puente de Triana,105842350,Hispalis Home,Triana,Triana Este,37.3817358532416,-6.0026001786675165,Entire home/apt,,1,0,,,41,0,0,VUT/SE/06087
1309516240692224178,Rincones de San Julián,170512874,Esther,Casco Antiguo,Feria,37.39483,-5.98962,Entire home/apt,143,1,0,,,133,0,0,VUT/SE/12439
1309580615277841152,Piso cerca de Santa Justa,142081662,Marcial,San Pablo - Santa Justa,San José Obrero,37.39699,-5.9759,Private room,33,1,0,,,1,353,0,
1309859692133498663,"4 personas, centrico lujo  con piscina en Triana.",564296692,Estela,Triana,Triana Casco Antiguo,37.383505635305525,-6.003902322617675,Entire home/apt,87,1,13,2025-03-24,7.36,3,72,13,VFT/SE/02848
1310605232975381602,Urban Pulses Alameda,654911326,Maria Del Mar,Casco Antiguo,Feria,37.3980134,-5.992612299999999,Entire home/apt,169,2,0,,,4,251,0,VFT/SE/02842
1310627859854557521,Urban Pulses Buhaira,654911326,Maria Del Mar,Nervión,Huerta del Pilar,37.3856212641825,-5.976045584655751,Entire home/apt,137,2,0,,,4,253,0,VUT/SE/13856
1311010610797030406,Confort en el Casco Antiguo (2 BIKES),517504599,Mikel,Casco Antiguo,San Julián,37.39666822973098,-5.984539226983638,Entire home/apt,75,2,13,2025-03-21,4.24,2,215,13,VUT/SE/14190
1311202733833454345,Fun Duplex in Historic Seville,304116789,Kasapartments,Casco Antiguo,San Bartolomé,37.3897912,-5.9854891,Entire home/apt,127,1,5,2025-03-16,3.75,32,0,5,VFT/SE/05114
1311459294925839026,Apartamento Almirante Hoyos V,9009234,Clara,Casco Antiguo,San Bartolomé,37.38942,-5.9899714,Entire home/apt,141,2,0,,,5,208,0,VFT/SE/01266
1311653110053032177,acogedor piso con balcón,595161694,Juan Pedro,Cerro - Amate,Rochelambert,37.37345,-5.95355,Entire home/apt,77,2,1,2025-03-04,1,1,336,1,VUTSE132114
1312123408707995345,Casa Catalina,304116789,Kasapartments,Casco Antiguo,Santa Catalina,37.392247,-5.9878715,Entire home/apt,123,1,6,2025-03-23,2.12,32,280,6,VFT/SE/11252
1312899122931300219,NUEVO y amplio parking gratis,23559250,Homing U,Nervión,an Roque,37.3915494,-5.9824948,Entire home/apt,138,1,3,2025-01-06,0.97,43,200,3,VUT/SE/11333
1312907147179098449,Rodrigo de Triana Boutique,44248001,Ignacio,Triana,Triana Casco Antiguo,37.3832719,-6.00266,Entire home/apt,191,1,12,2025-03-24,3.91,23,287,12,VUT/SE/12707
1312915578229341643,Blue Gardenia Apartmento,178921446,Antonio & Isabel,Macarena,Pio XII,37.40634,-5.9781,Entire home/apt,59,1,3,2025-02-12,1.58,6,138,3,VUT/SE/12711
1312982523621121615,Piso Remodelado en Triana,287871445,Juan,Triana,Barrio León,37.37951766355448,-6.011363719184596,Entire home/apt,124,2,5,2025-03-02,3.26,62,159,5,VUT/SE/12769
1313030029182607971,Modern Duplex - Loft Style - Historic Centre,659688286,Isabel,Casco Antiguo,Santa Catalina,37.39372,-5.98584,Entire home/apt,88,1,6,2025-03-17,3.00,3,356,6,VUT/SE/02394
1313263932228791195,Precioso piso San Gonzalo,287871445,Juan,Triana,Barrio León,37.37925019630323,-6.011835477317774,Entire home/apt,82,2,0,,,62,119,0,VUT/SE/10866
1313558243127759882,Vivienda mejor ubicada Sevilla,533487033,Maria,San Pablo - Santa Justa,San Pablo A y B,37.3946037,-5.9679145,Entire home/apt,97,1,2,2025-03-16,1.82,1,355,2,VUT/SE/14133
1313574469083782013,Amplio apartamento diseño centro,560356598,María Jose,Casco Antiguo,San Julián,37.39746,-5.98614,Entire home/apt,115,2,7,2025-03-16,2.39,7,111,7,VUT/SE/02007
1313580632866774732,AvantiStays Sirena,444190475,Álvaro,Casco Antiguo,San Lorenzo,37.4002973,-5.994619,Entire home/apt,116,1,4,2025-03-12,1.45,3,161,4,VUT/SE/13710
1313671746847588315,En el corazón de Sevilla con terraza.,359710487,Patricia,Casco Antiguo,"Encarnación, Regina",37.3933916,-5.9947016,Private room,53,2,1,2025-02-10,0.65,1,287,1,Exempt
1313742921980581866,Casco Antiguo Moderno y Luminoso,7768205,SmartRent,Casco Antiguo,San Julián,37.3991708,-5.9856234,Entire home/apt,77,1,3,2025-02-23,1.67,10,0,3,VFT/SE/06188
1313808480257303176,Apartamento José Laguillo,163423434,Pablo,San Pablo - Santa Justa,San José Obrero,37.39337,-5.98264,Entire home/apt,,2,4,2025-02-28,2.31,2,0,4,VFT/SE/04454
1313842678856547480,Luxurious Apartment with Andalusian Patio and Pool,667470458,Nicolas,Casco Antiguo,Santa Cruz,37.38578460000001,-5.9917888,Entire home/apt,273,1,10,2025-03-23,4.92,1,135,10,VFT/SE/00370
1313849019985050423,San Román. Céntrico y acogedor.,163423434,Pablo,Casco Antiguo,San Julián,37.39524338144022,-5.987609493364328,Entire home/apt,54,2,3,2025-02-17,1.22,2,23,3,VFT/SE/10434
1314276385403998844,La Casita del Mercado de Feria,4262133,Angeles,Casco Antiguo,Feria,37.399332,-5.9904306,Entire home/apt,156,2,1,2024-12-30,0.34,10,335,1,VUT/SE/09485
1314293174187693942,Disfruta Sevilla,667565580,Julia,San Pablo - Santa Justa,San José Obrero,37.3967473,-5.9746152,Entire home/apt,102,1,0,,,1,93,0,VUT/SE/01746
1314352998182397134,"Great ""Pied a Terre"" for 2 with parking and views",9228673,Antonio Jose,Casco Antiguo,Arenal,37.38641,-5.99431,Entire home/apt,251,1,11,2025-03-15,3.71,28,308,11,VUT/SE/14085
1314374280029441459,cómodo y confortable apartamento,196586847,Jesica,Macarena,"Begoña, Santa Catalina",37.408800215027064,-5.976236063830347,Entire home/apt,86,2,5,2025-03-23,1.70,3,52,5,Exempt
1314526904538460363,NEW! Amplio dúplex céntrico con terrazas privadas,14958822,Nacho,Casco Antiguo,"Encarnación, Regina",37.39580534418373,-5.994042612746786,Entire home/apt,194,1,7,2025-03-16,2.88,192,121,7,VUT/SE/01849
1314630978687956637,Elegante y moderno apartamento,301473052,Esther,Triana,Triana Oeste,37.38529395807848,-6.0123131464843675,Private room,86,1,0,,,18,249,0,VUT/SE/13021
1315040954939025035,"Ideal piso para familias, a pasos Santa Justa",667730350,Maria,Nervión,an Roque,37.391421,-5.9802748,Entire home/apt,165,1,1,2025-01-01,0.35,1,87,1,VUT/SE/14180
1315098085629930361,Francos. 1 bedroom near the Cathedral,89331773,Veoapartment,Casco Antiguo,Santa Cruz,37.38823,-5.992933000000001,Entire home/apt,97,1,1,2025-03-22,1,44,280,1,VUT/SE/02986
1315234668074272195,Estudio Apartahotel Doña Lola,505528710,Carlos,Casco Antiguo,"Encarnación, Regina",37.3949811,-5.9943654,Entire home/apt,121,1,35,2025-03-12,12.65,6,343,35,H/SE/0140
1315832296362319938,"Garcia Vinuesa Primero. 3 bedrooms, 2 bathrooms",89331773,Veoapartment,Casco Antiguo,Arenal,37.386431,-5.9946974,Entire home/apt,204,1,4,2025-03-26,3.16,44,254,4,VUT/SE/12211
1315909443068902602,Ático en el Centro de Sevilla,121344372,Claudia,Casco Antiguo,Alfalfa,37.39038219188046,-5.992876292731051,Entire home/apt,72,60,0,,,1,365,0,
1315919924391905794,"Pastor y Landero 13. 2-bedrooms, 2 bathrooms",89331773,Veoapartment,Casco Antiguo,Arenal,37.3880015,-5.9995883,Entire home/apt,146,1,1,2025-03-12,1,44,310,1,VUT/SE/12656
1315928994958159551,Plaza B Magdalena | Centro | Parking cercano,39256779,Alvaro,Casco Antiguo,Alfalfa,37.3909553,-5.9972427,Entire home/apt,111,2,6,2025-03-14,3.40,32,320,6,VUT/SE/07866
1315931449114216687,Plaza C Magdalena | Centro | Parking cercano,39256779,Alvaro,Casco Antiguo,Alfalfa,37.3909553,-5.9972427,Entire home/apt,126,2,8,2025-03-17,4.00,32,319,8,VUT/SE/07867
1315933416517564408,Plaza D Magdalena | Terraza | Parking cercano,39256779,Alvaro,Casco Antiguo,Alfalfa,37.3909553,-5.9972427,Entire home/apt,121,2,5,2025-03-15,2.46,32,0,5,VUT/SE/07865
1316568644101417246,"Individual, tranquila y céntrica",7927432,Marta,Casco Antiguo,Feria,37.39875365170705,-5.988998104562677,Private room,102,2,11,2025-03-10,3.63,3,145,11,CTC-2018141571
1316594360342073218,Rentalsevilla Encanto de Los Remedios,170512874,Esther,Los Remedios,Los Remedios,37.376587760547075,-6.003661598549662,Entire home/apt,75,1,1,2025-03-16,1,133,263,1,VUT/SE/13783
1316636821466766837,Rentalsevilla El Refugio de los príncipes,170512874,Esther,Los Remedios,Los Remedios,37.37562,-6.00418,Entire home/apt,72,1,5,2025-03-20,4.55,133,262,5,VUT/SE/13783
1317273678456854110,Habitación Tranquila,161724628,Felipe,Este - Alcosa - Torreblanca,"Colores, Entreparques",37.3786704,-5.9122151,Private room,40,1,16,2025-03-19,5.52,1,334,16,Exempt
1317500950330631309,Buen Viaje II,142853121,Maria Dolores,Casco Antiguo,San Bartolomé,37.38855,-5.98522,Entire home/apt,59,1,8,2025-03-26,3.58,2,53,8,Exempt
1317520479171504156,Precioso Piso Familiar Nervion,287871445,Juan,Macarena,"Hermandades, La Carrasca",37.4106737979816,-5.980571846611551,Entire home/apt,87,2,1,2025-02-02,0.56,62,0,1,VUT/SE/13858
1317572931427409203,AvantiStays Rosario,444190475,Álvaro,Casco Antiguo,Alfalfa,37.3896337,-5.9922441,Entire home/apt,88,1,3,2025-03-06,1.01,3,172,3,VUT/SE/13570
1318004426950074569,Apartamento Sevilla-Los Remedios,81329486,Jose Manuel,Los Remedios,Los Remedios,37.3735,-5.99895,Entire home/apt,111,2,0,,,1,33,0,CTC-2022 11632609
1318631245668202407,Alohamundi Niña,668503458,Candelaria,San Pablo - Santa Justa,"Carretera de Carmona, María Auxiliadora, Fontanal",37.398751179920126,-5.975710506277487,Entire home/apt,118,1,2,2025-03-02,0.94,1,130,2,VUT/SE/04958
1319373034322826544,Plaza de Cuba. Luxury Studio,104117753,Imagen,Triana,Triana Este,37.3796982,-6.0001828,Entire home/apt,66,1,1,2025-01-26,0.50,2,142,1,Exempt
1319653572713945353,Renovated apartment next to Sta Justa and Airport,190448586,Gualberto,San Pablo - Santa Justa,San José Obrero,37.3971421,-5.9753143,Entire home/apt,100,1,3,2025-03-02,1.06,4,96,3,VUT/SE12904
1319686277725462690,Coqueto apartamento en el centro,557578200,Francisco,Casco Antiguo,Feria,37.3994473,-5.9889049,Entire home/apt,68,2,3,2025-03-23,3,1,143,3,VFT/SE/01611
1319762193412670097,Ohliving Rosario Vega,172894482,Luis Guillermo,Triana,Triana Casco Antiguo,37.381816682683244,-6.00060592264278,Entire home/apt,90,1,0,,,37,194,0,VUT/SE/13837
1320151882921774823,MN Elegante apartament parejas Excelente Ubicacion,668823394,Elisa,Casco Antiguo,San Bartolomé,37.39056,-5.98557,Entire home/apt,95,1,2,2025-03-11,2,1,301,2,VUT/SE/13383
1320209655349016627,Rentalsevilla Apartamento en el Corazón de Sevilla,170512874,Esther,Casco Antiguo,San Bartolomé,37.3903,-5.98818,Entire home/apt,111,1,7,2025-03-22,2.84,133,243,7,VUT/SE/10995
1320294807732723426,Casa privada con terraza en el corazon de Sevilla,14958822,Nacho,Casco Antiguo,Alfalfa,37.39195,-5.99647,Entire home/apt,222,2,4,2025-03-02,1.90,192,112,4,VUT/SE/00125
1320321369249043057,Lovely apartment in Seville. Pureza,15819228,Genteelhome,Triana,Triana Casco Antiguo,37.38243,-5.9998,Entire home/apt,197,1,1,2025-03-03,1,58,206,1,VUT/SE/12263
1320351724432408829,Calma Places - Apartamento hasta 7 personas,586461651,Mario,Casco Antiguo,Alfalfa,37.39168,-5.99711,Entire home/apt,207,1,0,,,5,139,0,A/SE/00316
1320366714093611947,Calma Places - Apartamento hasta 6 personas,586461651,Mario,Casco Antiguo,Alfalfa,37.3926,-5.99618,Entire home/apt,180,1,0,,,5,134,0,A/SE/00316
1320369908058446515,Calma Places - Atico hasta 4 personas,586461651,Mario,Casco Antiguo,Alfalfa,37.39168,-5.99711,Entire home/apt,175,1,0,,,5,144,0,A/SE/00316
